id,firm_id,car_name,year,cy,dr,at,ps,air,drv,wt,dom,disp,hp,lng,wdt,wb,car_size,mpg,mpd,dpm,p_real,num_hh,hp2wt,hh_id
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,897
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,898
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,899
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,900
18,1,TYCRES,1990,6,4,1,1,1,0,3.4170001000000005,0,3.0,1.9,189.60001,67.300003,105.5,1.2760081,1.9,2.1334193,4.6873112,16.448355,94312000,5.5604329,901
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,902
67,2,NISENT,1990,4,2,0,0,0,1,2.3039999,0,1.6,0.89999998,166.5,65.599998,95.699997,1.0922399999999999,2.9000001,3.2562716,3.070997,5.6610556,94312000,3.90625,903
9,1,TYCORO,1990,4,4,0,0,0,1,2.3900001,0,1.6,1.02,170.3,65.199997,95.699997,1.110356,2.8,3.1439862,3.1806755,6.693191099999999,94312000,4.2677822,904
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,905
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,906
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,907
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,908
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,909
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,910
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,911
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,912
443,18,MCSABL,1990,6,4,1,1,1,1,3.1310000000000002,1,3.0,1.4,192.2,70.800003,106.0,1.3607761,2.0,2.2457043999999997,4.4529457,11.526396,94312000,4.471415,913
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,914
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,915
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,916
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,917
350,16,EGSUMM,1990,4,4,0,0,0,1,2.2709999,1,1.5,0.81,170.10001,65.699997,96.699997,1.1175568999999999,2.8,3.1439862,3.1806755,6.8056617,94312000,3.5667107000000002,918
544,19,PTGRAN-1990,1990,4,2,1,1,1,1,3.1889998999999998,1,2.3,1.6,194.5,71.900002,107.5,1.398455,2.2,2.4702749,4.0481324,11.143075999999999,94312000,5.0172467,919
390,18,FDESCO,1990,4,2,0,0,0,1,2.2420001,1,1.9,0.89999998,169.39999,65.900002,94.199997,1.1163459999999998,3.2,3.5931273,2.7830911,5.6633515,94312000,4.014273200000001,920
570,22,JGXJ6,1990,6,4,1,1,1,0,3.9030001000000003,0,4.0,2.23,196.39999,78.900002,113.0,1.549596,1.7,1.9088488999999997,5.2387595000000005,30.374901,94312000,5.713553900000001,921
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,922
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,923
68,2,NISTAN,1990,4,4,0,1,0,1,2.7880001,0,2.4000001,1.38,179.89999,66.900002,100.4,1.203531,2.2,2.4702749,4.0481324,8.913542699999999,94312000,4.9497848,924
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,925
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,926
445,18,MCTOPA,1990,4,2,0,1,0,1,2.602,1,2.3,0.98000002,177.0,68.300003,99.900002,1.2089101,2.3,2.5825603,3.8721267999999998,7.6564646,94312000,3.7663336000000003,927
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,928
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,929
505,19,GOSTOR,1990,4,2,0,1,0,1,2.2820001,1,1.6,0.94999999,163.39999,66.699997,96.5,1.0898780000000001,3.0999999,3.4808419,2.8728681000000003,7.949502900000001,94312000,4.163014899999999,930
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,931
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,932
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,933
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,934
31,1,TYTERC,1990,4,2,0,0,0,1,2.02,0,1.5,0.77999997,166.7,64.0,93.699997,1.0668799999999998,3.0999999,3.4808419,2.8728681000000003,4.9640403,94312000,3.8613861000000003,935
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,936
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,937
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,938
514,19,ODCTLS,1990,4,2,0,1,0,1,2.5179999,1,2.5,1.1,178.8,66.599998,103.4,1.1908079,2.2,2.4702749,4.0481324,7.6472845000000005,94312000,4.3685465,939
526,19,ODTORN,1990,6,2,1,1,1,1,3.4619998999999995,1,3.8,1.65,200.3,72.800003,108.0,1.4581841,1.8,2.0211341,4.9477177,16.828615,94312000,4.7660313,940
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,941
168,8,BW325I,1990,6,2,0,1,1,0,2.8099998999999998,0,2.5,1.6799998999999999,170.3,64.800003,101.2,1.1035441000000001,1.8,2.0211341,4.9477177,18.859985,94312000,5.9786477,942
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,943
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,944
534,19,PTBONN,1990,6,4,1,1,1,1,3.3089999999999997,1,3.8,1.65,198.7,72.099998,110.8,1.432627,1.8,2.0211341,4.9477177,12.068862,94312000,4.9864006,945
549,19,PTLEMA,1990,4,2,0,0,0,1,2.1359999,1,1.6,0.74000001,163.7,65.5,99.199997,1.072235,2.9000001,3.2562716,3.070997,5.5501151,94312000,3.4644193999999997,946
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,947
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,948
150,7,VWFOX,1990,4,2,0,0,0,1,2.1719999,0,1.8,0.81,163.39999,63.0,92.800003,1.02942,2.5,2.8071306000000003,3.5623565000000004,5.5279269,94312000,3.7292817000000005,949
88,4,MZMX5M,1990,4,2,0,0,0,0,2.1819999,0,1.6,1.16,155.39999,65.900002,89.199997,1.024086,2.5,2.8071306000000003,3.5623565000000004,10.558530000000001,94312000,5.3162236,950
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,951
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,952
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,953
150,7,VWFOX,1990,4,2,0,0,0,1,2.1719999,0,1.8,0.81,163.39999,63.0,92.800003,1.02942,2.5,2.8071306000000003,3.5623565000000004,5.5279269,94312000,3.7292817000000005,954
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,955
350,16,EGSUMM,1990,4,4,0,0,0,1,2.2709999,1,1.5,0.81,170.10001,65.699997,96.699997,1.1175568999999999,2.8,3.1439862,3.1806755,6.8056617,94312000,3.5667107000000002,956
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,957
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,958
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,959
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,960
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,961
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,962
443,18,MCSABL,1990,6,4,1,1,1,1,3.1310000000000002,1,3.0,1.4,192.2,70.800003,106.0,1.3607761,2.0,2.2457043999999997,4.4529457,11.526396,94312000,4.471415,963
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,964
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,965
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,966
456,19,BKLESA,1990,6,2,1,1,1,1,3.234,1,3.8,1.65,196.5,72.400002,110.8,1.42266,1.8,2.0211341,4.9477177,12.352716000000001,94312000,5.102040799999999,967
68,2,NISTAN,1990,4,4,0,1,0,1,2.7880001,0,2.4000001,1.38,179.89999,66.900002,100.4,1.203531,2.2,2.4702749,4.0481324,8.913542699999999,94312000,4.9497848,968
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,969
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,970
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,971
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,972
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,973
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,974
68,2,NISTAN,1990,4,4,0,1,0,1,2.7880001,0,2.4000001,1.38,179.89999,66.900002,100.4,1.203531,2.2,2.4702749,4.0481324,8.913542699999999,94312000,4.9497848,975
65,2,NIMAXI,1990,6,4,0,1,1,1,3.0860000000000003,0,3.0,1.6,187.60001,69.300003,104.3,1.3000681,2.0,2.2457043999999997,4.4529457,13.694720000000002,94312000,5.1847053,976
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,977
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,978
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,979
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,980
31,1,TYTERC,1990,4,2,0,0,0,1,2.02,0,1.5,0.77999997,166.7,64.0,93.699997,1.0668799999999998,3.0999999,3.4808419,2.8728681000000003,4.9640403,94312000,3.8613861000000003,981
5,1,TYCELI,1990,4,2,0,1,0,1,2.5,0,1.6,1.03,176.0,67.099998,99.400002,1.1809598999999997,2.8,3.1439862,3.1806755,9.3863802,94312000,4.1199999,982
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,983
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,984
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,985
30,1,TYSUPR,1990,6,2,0,1,1,0,3.4630001000000004,0,3.0,2.0,181.89999,68.699997,102.2,1.2496528999999998,1.8,2.0211341,4.9477177,17.490437,94312000,5.775339099999999,986
445,18,MCTOPA,1990,4,2,0,1,0,1,2.602,1,2.3,0.98000002,177.0,68.300003,99.900002,1.2089101,2.3,2.5825603,3.8721267999999998,7.6564646,94312000,3.7663336000000003,987
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,988
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,989
1,1,LXES25,1990,6,4,0,1,1,1,3.1639999999999997,0,2.5,1.5599999,183.10001,66.900002,102.4,1.2249391,1.9,2.1334193,4.6873112,16.105587,94312000,4.9304676,990
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,991
424,18,LNMARK,1990,8,2,1,1,1,0,3.779,1,5.0,2.25,202.8,70.900002,108.5,1.4378520000000001,1.7,1.9088488999999997,5.2387595000000005,22.376434,94312000,5.953956099999999,992
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,993
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,994
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,995
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,996
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,997
423,18,LNCONT,1990,6,4,1,1,1,1,3.6630001000000005,1,3.8,1.4,205.10001,72.699997,109.0,1.4910769,1.8,2.0211341,4.9477177,22.511093,94312000,3.8220038,998
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,999
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1000
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,1001
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,1002
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1003
443,18,MCSABL,1990,6,4,1,1,1,1,3.1310000000000002,1,3.0,1.4,192.2,70.800003,106.0,1.3607761,2.0,2.2457043999999997,4.4529457,11.526396,94312000,4.471415,1004
26,1,TYMR2,1990,4,2,0,0,0,0,2.5989999999999998,0,2.2,1.3,164.2,66.900002,94.5,1.098498,2.4000001,2.6948453999999997,3.7107879999999995,11.398624,94312000,5.001924,1005
351,16,EGTALO,1990,4,2,0,1,0,1,2.7110000000000003,1,2.0,1.35,172.39999,66.900002,97.199997,1.153356,2.2,2.4702749,4.0481324,9.9426165,94312000,4.9797125,1006
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1007
75,3,HDCIVI,1990,4,2,0,0,0,1,2.1270001,0,1.5,0.69999999,157.10001,66.300003,98.400002,1.0415729999999999,3.3,3.7054123999999997,2.6987547999999997,5.0765114,94312000,3.2910202000000006,1008
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1009
534,19,PTBONN,1990,6,4,1,1,1,1,3.3089999999999997,1,3.8,1.65,198.7,72.099998,110.8,1.432627,1.8,2.0211341,4.9477177,12.068862,94312000,4.9864006,1010
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1011
231,11,SA900,1990,4,2,0,1,1,1,2.7320001,0,2.0,1.28,182.8,66.5,99.099998,1.2156200000000001,2.2,2.4702749,4.0481324,13.003061,94312000,4.6852121,1012
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1013
227,10,MTPREC,1990,4,2,0,1,0,1,2.336,0,1.5,0.75999999,161.39999,63.299999,93.800003,1.021662,2.7,3.0317011000000003,3.2984781,4.513389599999999,94312000,3.2534245999999998,1014
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1015
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1016
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1017
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,1018
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1019
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,1020
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1021
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1022
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1023
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1024
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1025
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1026
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1027
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1028
2,1,LXLS40,1990,8,4,1,1,1,0,3.7590001,0,4.0,2.5,196.7,71.699997,110.8,1.4103389,1.8,2.0211341,4.9477177,27.543993,94312000,6.6507049,1029
152,7,VWJETT,1990,4,4,0,1,0,1,2.2750001,0,1.8,1.0,171.7,65.5,97.300003,1.124635,2.5,2.8071306000000003,3.5623565000000004,7.6472845000000005,94312000,4.3956045999999995,1030
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1031
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1032
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1033
570,22,JGXJ6,1990,6,4,1,1,1,0,3.9030001000000003,0,4.0,2.23,196.39999,78.900002,113.0,1.549596,1.7,1.9088488999999997,5.2387595000000005,30.374901,94312000,5.713553900000001,1034
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,1035
